id,doi,title,display_name,publication_year,publication_date,language,type,type_crossref,indexed_in,countries_distinct_count,institutions_distinct_count,corresponding_author_ids,corresponding_institution_ids,apc_list,apc_paid,fwci,has_fulltext,fulltext_origin,cited_by_count,is_retracted,is_paratext,mesh,locations_count,grants,datasets,versions,referenced_works_count,referenced_works,related_works,cited_by_api_url,updated_date,created_date,ids.openalex,ids.doi,ids.mag,primary_location.is_oa,primary_location.landing_page_url,primary_location.pdf_url,primary_location.source.id,primary_location.source.display_name,primary_location.source.issn_l,primary_location.source.issn,primary_location.source.is_oa,primary_location.source.is_in_doaj,primary_location.source.is_core,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.host_organization_lineage,primary_location.source.host_organization_lineage_names,primary_location.source.type,primary_location.license,primary_location.license_id,primary_location.version,primary_location.is_accepted,primary_location.is_published,open_access.is_oa,open_access.oa_status,open_access.oa_url,open_access.any_repository_has_fulltext,citation_normalized_percentile.value,citation_normalized_percentile.is_in_top_1_percent,citation_normalized_percentile.is_in_top_10_percent,cited_by_percentile_year.min,cited_by_percentile_year.max,biblio.volume,biblio.issue,biblio.first_page,biblio.last_page,primary_topic.id,primary_topic.display_name,primary_topic.score,primary_topic.subfield.id,primary_topic.subfield.display_name,primary_topic.field.id,primary_topic.field.display_name,primary_topic.domain.id,primary_topic.domain.display_name,best_oa_location.is_oa,best_oa_location.landing_page_url,best_oa_location.pdf_url,best_oa_location.source.id,best_oa_location.source.display_name,best_oa_location.source.issn_l,best_oa_location.source.issn,best_oa_location.source.is_oa,best_oa_location.source.is_in_doaj,best_oa_location.source.is_core,best_oa_location.source.host_organization,best_oa_location.source.host_organization_name,best_oa_location.source.host_organization_lineage,best_oa_location.source.host_organization_lineage_names,best_oa_location.source.type,best_oa_location.license,best_oa_location.license_id,best_oa_location.version,best_oa_location.is_accepted,best_oa_location.is_published,best_oa_location,abstract,ids.pmid,ids.pmcid,authorships.author_position,authorships.institutions,authorships.countries,authorships.is_corresponding,authorships.raw_author_name,authorships.raw_affiliation_strings,authorships.affiliations,authorships.author.id,authorships.author.display_name,authorships.author.orcid,topics.id,topics.display_name,topics.score,topics.subfield.id,topics.subfield.display_name,topics.field.id,topics.field.display_name,topics.domain.id,topics.domain.display_name,keywords.id,keywords.display_name,keywords.score,concepts.id,concepts.wikidata,concepts.display_name,concepts.level,concepts.score,locations.is_oa,locations.landing_page_url,locations.pdf_url,locations.license,locations.license_id,locations.version,locations.is_accepted,locations.is_published,locations.source.id,locations.source.display_name,locations.source.issn_l,locations.source.issn,locations.source.is_oa,locations.source.is_in_doaj,locations.source.is_core,locations.source.host_organization,locations.source.host_organization_name,locations.source.host_organization_lineage,locations.source.host_organization_lineage_names,locations.source.type,locations.source,sustainable_development_goals.id,sustainable_development_goals.display_name,sustainable_development_goals.score,counts_by_year.year,counts_by_year.cited_by_count
https://openalex.org/W1512387364,https://doi.org/10.1609/aaai.v24i1.7519,Toward an Architecture for Never-Ending Language Learning,Toward an Architecture for Never-Ending Language Learning,2010,2010-07-05,en,article,journal-article,crossref,2,2,,,,,64.863,True,pdf,1874,False,False,,1,,,,32,https://openalex.org/W1509595041|https://openalex.org/W1531743498|https://openalex.org/W157725869|https://openalex.org/W197270748|https://openalex.org/W1991564165|https://openalex.org/W1992250294|https://openalex.org/W2027081355|https://openalex.org/W2048679005|https://openalex.org/W2051768896|https://openalex.org/W2053237598|https://openalex.org/W2068431743|https://openalex.org/W2068737686|https://openalex.org/W2088762045|https://openalex.org/W2101210369|https://openalex.org/W2104884878|https://openalex.org/W2113958117|https://openalex.org/W2117729721|https://openalex.org/W2132174753|https://openalex.org/W2132655161|https://openalex.org/W2136518234|https://openalex.org/W2161034709|https://openalex.org/W2165968176|https://openalex.org/W2171674772|https://openalex.org/W2180809782|https://openalex.org/W2785349534|https://openalex.org/W2903158431|https://openalex.org/W2914746235|https://openalex.org/W4235330398|https://openalex.org/W4238997355|https://openalex.org/W4242264894|https://openalex.org/W4246692583|https://openalex.org/W4301120924,https://openalex.org/W4367359506|https://openalex.org/W4312713546|https://openalex.org/W4205824991|https://openalex.org/W3200723557|https://openalex.org/W2599749361|https://openalex.org/W2588198209|https://openalex.org/W2385713529|https://openalex.org/W2362195430|https://openalex.org/W1909006023|https://openalex.org/W1850639582,https://api.openalex.org/works?filter=cites:W1512387364,2024-09-03T06:05:02.027224,2016-06-24,https://openalex.org/W1512387364,https://doi.org/10.1609/aaai.v24i1.7519,1512387364,True,https://doi.org/10.1609/aaai.v24i1.7519,https://ojs.aaai.org/index.php/AAAI/article/download/7519/7380,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,2159-5399,2159-5399|2374-3468,True,False,False,https://openalex.org/P4310320058,Association for the Advancement of Artificial Intelligence,https://openalex.org/P4310320058,Association for the Advancement of Artificial Intelligence,conference,,,publishedVersion,True,True,True,bronze,https://ojs.aaai.org/index.php/AAAI/article/download/7519/7380,False,0.999898,True,True,99,100,24,1,1306,1313,https://openalex.org/T10028,Natural Language Processing,0.9993,https://openalex.org/subfields/1702,Artificial Intelligence,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences,True,https://doi.org/10.1609/aaai.v24i1.7519,https://ojs.aaai.org/index.php/AAAI/article/download/7519/7380,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,2159-5399,2159-5399|2374-3468,True,False,False,https://openalex.org/P4310320058,Association for the Advancement of Artificial Intelligence,https://openalex.org/P4310320058,Association for the Advancement of Artificial Intelligence,conference,,,publishedVersion,True,True,,"We consider here the problem of building a never-ending language learner; that is, an intelligent computer agent that runs forever and that each day must (1) extract, or read, information from the web to populate a growing structured knowledge base, and (2) learn to perform this task better than on the previous day. In particular, we propose an approach and a set of design principles for such an agent, describe a partial implementation of such a system that has already learned to extract a knowledge base containing over 242,000 beliefs with an estimated precision of 74% after running for 67 days, and discuss lessons learned from this preliminary attempt to build a never-ending learning agent.",,,first|middle|middle|middle|middle|last,"{'id': 'https://openalex.org/I74973139', 'display_name': 'Carnegie Mellon University', 'ror': 'https://ror.org/05x2bcf33', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I74973139']}|{'id': 'https://openalex.org/I74973139', 'display_name': 'Carnegie Mellon University', 'ror': 'https://ror.org/05x2bcf33', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I74973139']}|{'id': 'https://openalex.org/I74973139', 'display_name': 'Carnegie Mellon University', 'ror': 'https://ror.org/05x2bcf33', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I74973139']}|{'id': 'https://openalex.org/I74973139', 'display_name': 'Carnegie Mellon University', 'ror': 'https://ror.org/05x2bcf33', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I74973139']}|{'id': 'https://openalex.org/I177909021', 'display_name': 'Universidade Federal de São Carlos', 'ror': 'https://ror.org/00qdc6m37', 'country_code': 'BR', 'type': 'education', 'lineage': ['https://openalex.org/I177909021']}|{'id': 'https://openalex.org/I74973139', 'display_name': 'Carnegie Mellon University', 'ror': 'https://ror.org/05x2bcf33', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I74973139']}",US|US|US|US|BR|US,False|False|False|False|False|False,Andrew Carlson|Justin Betteridge|Bryan Kisiel|Burr Settles|Estevam R. Hruschka|Tom M. Mitchell,"School of Computer Science, Carnegie Mellon Univ., Pittsburgh, PA|School of Computer Science, Carnegie Mellon Univ., Pittsburgh, PA|School of Computer Science, Carnegie Mellon Univ., Pittsburgh, PA|School of Computer Science, Carnegie Mellon Univ., Pittsburgh, PA|Federal University of São Carlos São,Carlos,SP,Brazil|School of Computer Science, Carnegie Mellon Univ., Pittsburgh, PA","{'raw_affiliation_string': 'School of Computer Science, Carnegie Mellon Univ., Pittsburgh, PA', 'institution_ids': ['https://openalex.org/I74973139']}|{'raw_affiliation_string': 'School of Computer Science, Carnegie Mellon Univ., Pittsburgh, PA', 'institution_ids': ['https://openalex.org/I74973139']}|{'raw_affiliation_string': 'School of Computer Science, Carnegie Mellon Univ., Pittsburgh, PA', 'institution_ids': ['https://openalex.org/I74973139']}|{'raw_affiliation_string': 'School of Computer Science, Carnegie Mellon Univ., Pittsburgh, PA', 'institution_ids': ['https://openalex.org/I74973139']}|{'raw_affiliation_string': 'Federal University of São Carlos São,Carlos,SP,Brazil', 'institution_ids': ['https://openalex.org/I177909021']}|{'raw_affiliation_string': 'School of Computer Science, Carnegie Mellon Univ., Pittsburgh, PA', 'institution_ids': ['https://openalex.org/I74973139']}",https://openalex.org/A5101513166|https://openalex.org/A5072668133|https://openalex.org/A5077725628|https://openalex.org/A5028683722|https://openalex.org/A5056213327|https://openalex.org/A5102921433,A. J. Carlson|Justin Betteridge|Bryan Kisiel|Burr Settles|Estevam Hruschka|Tom M. Mitchell,https://orcid.org/0000-0002-6866-6314|None|None|None|https://orcid.org/0000-0003-1499-2808|https://orcid.org/0000-0001-7373-0301,https://openalex.org/T10028|https://openalex.org/T10181|https://openalex.org/T12072,Natural Language Processing|Statistical Machine Translation and Natural Language Processing|Active Learning in Machine Learning Research,0.9993|0.9992|0.9986,https://openalex.org/subfields/1702|https://openalex.org/subfields/1702|https://openalex.org/subfields/1702,Artificial Intelligence|Artificial Intelligence|Artificial Intelligence,https://openalex.org/fields/17|https://openalex.org/fields/17|https://openalex.org/fields/17,Computer Science|Computer Science|Computer Science,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3,Physical Sciences|Physical Sciences|Physical Sciences,https://openalex.org/keywords/active-learning|https://openalex.org/keywords/language-modeling|https://openalex.org/keywords/machine-translation|https://openalex.org/keywords/neural-machine-translation|https://openalex.org/keywords/base,Active Learning|Language Modeling|Machine Translation|Neural Machine Translation|Base (topology),0.534663|0.516353|0.50481|0.501421|0.48491818,https://openalex.org/C41008148|https://openalex.org/C2780451532|https://openalex.org/C123657996|https://openalex.org/C4554734|https://openalex.org/C177264268|https://openalex.org/C154945302|https://openalex.org/C42058472|https://openalex.org/C74072328|https://openalex.org/C107457646|https://openalex.org/C136764020|https://openalex.org/C204321447|https://openalex.org/C199360897|https://openalex.org/C127413603|https://openalex.org/C142362112|https://openalex.org/C134306372|https://openalex.org/C33923547|https://openalex.org/C201995342|https://openalex.org/C153349607,https://www.wikidata.org/wiki/Q21198|https://www.wikidata.org/wiki/Q759676|https://www.wikidata.org/wiki/Q12271|https://www.wikidata.org/wiki/Q593744|https://www.wikidata.org/wiki/Q1514741|https://www.wikidata.org/wiki/Q11660|https://www.wikidata.org/wiki/Q810214|https://www.wikidata.org/wiki/Q1142726|https://www.wikidata.org/wiki/Q207434|https://www.wikidata.org/wiki/Q466|https://www.wikidata.org/wiki/Q30642|https://www.wikidata.org/wiki/Q9143|https://www.wikidata.org/wiki/Q11023|https://www.wikidata.org/wiki/Q735|https://www.wikidata.org/wiki/Q7754|https://www.wikidata.org/wiki/Q395|https://www.wikidata.org/wiki/Q682496|https://www.wikidata.org/wiki/Q36649,Computer science|Task (project management)|Architecture|Knowledge base|Set (abstract data type)|Artificial intelligence|Base (topology)|Intelligent agent|Human–computer interaction|World Wide Web|Natural language processing|Programming language|Engineering|Art|Mathematical analysis|Mathematics|Systems engineering|Visual arts,0|2|2|2|2|1|2|2|1|1|1|1|0|0|1|0|1|1,0.76384676|0.6542003|0.6476855|0.6387182|0.6150043|0.48990816|0.48491818|0.4675796|0.40747592|0.38715234|0.32892215|0.19415379|0.090349615|0.0|0.0|0.0|0.0|0.0,True,https://doi.org/10.1609/aaai.v24i1.7519,https://ojs.aaai.org/index.php/AAAI/article/download/7519/7380,None,None,publishedVersion,True,True,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,2159-5399,2159-5399|2374-3468,True,False,False,https://openalex.org/P4310320058,Association for the Advancement of Artificial Intelligence,https://openalex.org/P4310320058,Association for the Advancement of Artificial Intelligence,conference,nan,https://metadata.un.org/sdg/4,Quality education,0.8,2024|2023|2022|2021|2020|2019|2018|2017|2016|2015|2014|2013|2012,48|116|92|170|202|161|170|147|157|194|147|127|88
https://openalex.org/W1499669280,https://doi.org/10.1609/aaai.v24i1.7727,Relative Entropy Policy Search,Relative Entropy Policy Search,2010,2010-07-05,en,article,journal-article,crossref,1,1,,,,,7.844,True,pdf,491,False,False,,1,,,,24,https://openalex.org/W1515851193|https://openalex.org/W1564755532|https://openalex.org/W1599193893|https://openalex.org/W1745373831|https://openalex.org/W1941248864|https://openalex.org/W2012392077|https://openalex.org/W2012587148|https://openalex.org/W2105038027|https://openalex.org/W2119567691|https://openalex.org/W2130801532|https://openalex.org/W2155027007|https://openalex.org/W2167117957|https://openalex.org/W2172968643|https://openalex.org/W2179284380|https://openalex.org/W2253356247|https://openalex.org/W2293177546|https://openalex.org/W2296319761|https://openalex.org/W2419336403|https://openalex.org/W2911283634|https://openalex.org/W2914656440|https://openalex.org/W2945549289|https://openalex.org/W2950849043|https://openalex.org/W4298023569|https://openalex.org/W4301630257,https://openalex.org/W972276598|https://openalex.org/W4383822431|https://openalex.org/W4321353415|https://openalex.org/W3033899355|https://openalex.org/W2378211422|https://openalex.org/W2163103544|https://openalex.org/W2130974462|https://openalex.org/W2087343574|https://openalex.org/W2086519370|https://openalex.org/W2028665553,https://api.openalex.org/works?filter=cites:W1499669280,2024-09-03T06:10:59.339458,2016-06-24,https://openalex.org/W1499669280,https://doi.org/10.1609/aaai.v24i1.7727,1499669280,True,https://doi.org/10.1609/aaai.v24i1.7727,https://ojs.aaai.org/index.php/AAAI/article/download/7727/7588,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,2159-5399,2159-5399|2374-3468,True,False,False,https://openalex.org/P4310320058,Association for the Advancement of Artificial Intelligence,https://openalex.org/P4310320058,Association for the Advancement of Artificial Intelligence,conference,,,publishedVersion,True,True,True,bronze,https://ojs.aaai.org/index.php/AAAI/article/download/7727/7588,False,0.999898,True,True,99,100,24,1,1607,1612,https://openalex.org/T10462,Reinforcement Learning Algorithms,0.9999,https://openalex.org/subfields/1702,Artificial Intelligence,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences,True,https://doi.org/10.1609/aaai.v24i1.7727,https://ojs.aaai.org/index.php/AAAI/article/download/7727/7588,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,2159-5399,2159-5399|2374-3468,True,False,False,https://openalex.org/P4310320058,Association for the Advancement of Artificial Intelligence,https://openalex.org/P4310320058,Association for the Advancement of Artificial Intelligence,conference,,,publishedVersion,True,True,,"Policy search is a successful approach to reinforcement learning. However, policy improvements often result in the loss of information. Hence, it has been marred by premature convergence and implausible solutions. As first suggested in the context of covariant policy gradients, many of these problems may be addressed by constraining the information loss. In this paper, we continue this path of reasoning and suggest the Relative Entropy Policy Search (REPS) method. The resulting method differs significantly from previous policy gradient approaches and yields an exact update step. It can be shown to work well on typical reinforcement learning benchmark problems.",,,first|middle|last,"{'id': 'https://openalex.org/I149899117', 'display_name': 'Max Planck Society', 'ror': 'https://ror.org/01hhn8329', 'country_code': 'DE', 'type': 'nonprofit', 'lineage': ['https://openalex.org/I149899117']}|{'id': 'https://openalex.org/I149899117', 'display_name': 'Max Planck Society', 'ror': 'https://ror.org/01hhn8329', 'country_code': 'DE', 'type': 'nonprofit', 'lineage': ['https://openalex.org/I149899117']}|{'id': 'https://openalex.org/I149899117', 'display_name': 'Max Planck Society', 'ror': 'https://ror.org/01hhn8329', 'country_code': 'DE', 'type': 'nonprofit', 'lineage': ['https://openalex.org/I149899117']}",DE|DE|DE,False|False|False,Jan Peters|Katharina Mülling|Yasemin Altün,"Max-Planck-Institute for Biological Cybernetics, Tübingen, Germany#TAB#|Max-Planck-Institute for Biological Cybernetics, Tübingen, Germany#TAB#|Max-Planck-Institute for Biological Cybernetics, Tübingen, Germany#TAB#","{'raw_affiliation_string': 'Max-Planck-Institute for Biological Cybernetics, Tübingen, Germany#TAB#', 'institution_ids': ['https://openalex.org/I149899117']}|{'raw_affiliation_string': 'Max-Planck-Institute for Biological Cybernetics, Tübingen, Germany#TAB#', 'institution_ids': ['https://openalex.org/I149899117']}|{'raw_affiliation_string': 'Max-Planck-Institute for Biological Cybernetics, Tübingen, Germany#TAB#', 'institution_ids': ['https://openalex.org/I149899117']}",https://openalex.org/A5071367253|https://openalex.org/A5016158060|https://openalex.org/A5085471281,Jan Peters|Katharina Mülling|Yasemin Altün,https://orcid.org/0000-0002-5266-8091|None|None,https://openalex.org/T10462|https://openalex.org/T10603|https://openalex.org/T10848,Reinforcement Learning Algorithms|Demand Response in Smart Grids|Multiobjective Optimization in Evolutionary Algorithms,0.9999|0.9945|0.9934,https://openalex.org/subfields/1702|https://openalex.org/subfields/2208|https://openalex.org/subfields/1703,Artificial Intelligence|Electrical and Electronic Engineering|Computational Theory and Mathematics,https://openalex.org/fields/17|https://openalex.org/fields/22|https://openalex.org/fields/17,Computer Science|Engineering|Computer Science,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3,Physical Sciences|Physical Sciences|Physical Sciences,https://openalex.org/keywords/reinforcement-learning|https://openalex.org/keywords/benchmark|https://openalex.org/keywords/policy-gradient|https://openalex.org/keywords/kullback–leibler-divergence,Reinforcement Learning|Benchmark (surveying)|Policy Gradient|Kullback–Leibler divergence,0.617955|0.53170925|0.521087|0.42099565,https://openalex.org/C97541855|https://openalex.org/C185798385|https://openalex.org/C106301342|https://openalex.org/C2777303404|https://openalex.org/C41008148|https://openalex.org/C2779343474|https://openalex.org/C171752962|https://openalex.org/C126255220|https://openalex.org/C154945302|https://openalex.org/C33923547|https://openalex.org/C162324750|https://openalex.org/C139719470|https://openalex.org/C151730666|https://openalex.org/C121332964|https://openalex.org/C13280743|https://openalex.org/C62520636|https://openalex.org/C86803240|https://openalex.org/C205649164,https://www.wikidata.org/wiki/Q830687|https://www.wikidata.org/wiki/Q1161707|https://www.wikidata.org/wiki/Q4117933|https://www.wikidata.org/wiki/Q759757|https://www.wikidata.org/wiki/Q21198|https://www.wikidata.org/wiki/Q3109175|https://www.wikidata.org/wiki/Q255166|https://www.wikidata.org/wiki/Q141495|https://www.wikidata.org/wiki/Q11660|https://www.wikidata.org/wiki/Q395|https://www.wikidata.org/wiki/Q8134|https://www.wikidata.org/wiki/Q39680|https://www.wikidata.org/wiki/Q7205|https://www.wikidata.org/wiki/Q413|https://www.wikidata.org/wiki/Q131089|https://www.wikidata.org/wiki/Q944|https://www.wikidata.org/wiki/Q420|https://www.wikidata.org/wiki/Q1071,Reinforcement learning|Benchmark (surveying)|Entropy (arrow of time)|Convergence (economics)|Computer science|Context (archaeology)|Kullback–Leibler divergence|Mathematical optimization|Artificial intelligence|Mathematics|Economics|Macroeconomics|Paleontology|Physics|Geodesy|Quantum mechanics|Biology|Geography,2|2|2|2|0|2|2|1|1|0|0|1|1|0|1|1|0|0,0.70357054|0.53170925|0.5312039|0.49854016|0.46047702|0.43580115|0.42099565|0.369735|0.2895524|0.28783488|0.25326157|0.074275315|0.0|0.0|0.0|0.0|0.0|0.0,True,https://doi.org/10.1609/aaai.v24i1.7727,https://ojs.aaai.org/index.php/AAAI/article/download/7727/7588,None,None,publishedVersion,True,True,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,2159-5399,2159-5399|2374-3468,True,False,False,https://openalex.org/P4310320058,Association for the Advancement of Artificial Intelligence,https://openalex.org/P4310320058,Association for the Advancement of Artificial Intelligence,conference,nan,https://metadata.un.org/sdg/16,"Peace, justice, and strong institutions",0.41,2024|2023|2022|2021|2020|2019|2018|2017|2016|2015|2014|2013|2012,11|24|20|67|69|69|46|57|48|29|19|15|12
