id,doi,title,display_name,publication_year,publication_date,language,type,type_crossref,indexed_in,countries_distinct_count,institutions_distinct_count,corresponding_author_ids,corresponding_institution_ids,apc_list,apc_paid,fwci,has_fulltext,fulltext_origin,cited_by_count,is_retracted,is_paratext,mesh,locations_count,grants,datasets,versions,referenced_works_count,referenced_works,related_works,cited_by_api_url,updated_date,created_date,ids.openalex,ids.doi,ids.mag,primary_location.is_oa,primary_location.landing_page_url,primary_location.pdf_url,primary_location.source.id,primary_location.source.display_name,primary_location.source.issn_l,primary_location.source.issn,primary_location.source.is_oa,primary_location.source.is_in_doaj,primary_location.source.is_core,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.host_organization_lineage,primary_location.source.host_organization_lineage_names,primary_location.source.type,primary_location.license,primary_location.license_id,primary_location.version,primary_location.is_accepted,primary_location.is_published,open_access.is_oa,open_access.oa_status,open_access.oa_url,open_access.any_repository_has_fulltext,citation_normalized_percentile.value,citation_normalized_percentile.is_in_top_1_percent,citation_normalized_percentile.is_in_top_10_percent,cited_by_percentile_year.min,cited_by_percentile_year.max,biblio.volume,biblio.issue,biblio.first_page,biblio.last_page,primary_topic.id,primary_topic.display_name,primary_topic.score,primary_topic.subfield.id,primary_topic.subfield.display_name,primary_topic.field.id,primary_topic.field.display_name,primary_topic.domain.id,primary_topic.domain.display_name,best_oa_location.is_oa,best_oa_location.landing_page_url,best_oa_location.pdf_url,best_oa_location.source.id,best_oa_location.source.display_name,best_oa_location.source.issn_l,best_oa_location.source.issn,best_oa_location.source.is_oa,best_oa_location.source.is_in_doaj,best_oa_location.source.is_core,best_oa_location.source.host_organization,best_oa_location.source.host_organization_name,best_oa_location.source.host_organization_lineage,best_oa_location.source.host_organization_lineage_names,best_oa_location.source.type,best_oa_location.license,best_oa_location.license_id,best_oa_location.version,best_oa_location.is_accepted,best_oa_location.is_published,institution_assertions,best_oa_location,abstract,citation_normalized_percentile,primary_topic,authorships.author_position,authorships.institutions,authorships.countries,authorships.is_corresponding,authorships.raw_author_name,authorships.raw_affiliation_strings,authorships.affiliations,authorships.author.id,authorships.author.display_name,authorships.author.orcid,topics.id,topics.display_name,topics.score,topics.subfield.id,topics.subfield.display_name,topics.field.id,topics.field.display_name,topics.domain.id,topics.domain.display_name,keywords.id,keywords.display_name,keywords.score,concepts.id,concepts.wikidata,concepts.display_name,concepts.level,concepts.score,locations.is_oa,locations.landing_page_url,locations.pdf_url,locations.license,locations.license_id,locations.version,locations.is_accepted,locations.is_published,locations.source.id,locations.source.display_name,locations.source.issn_l,locations.source.issn,locations.source.is_oa,locations.source.is_in_doaj,locations.source.is_core,locations.source.host_organization,locations.source.host_organization_name,locations.source.host_organization_lineage,locations.source.host_organization_lineage_names,locations.source.type,locations.source,sustainable_development_goals.id,sustainable_development_goals.display_name,sustainable_development_goals.score,counts_by_year.year,counts_by_year.cited_by_count
https://openalex.org/W80056832,https://doi.org/10.1609/aaai.v27i1.8539,Locate the Hate: Detecting Tweets against Blacks,Locate the Hate: Detecting Tweets against Blacks,2013,2013-06-29,en,article,journal-article,crossref,1,1,,,,,2.066,True,pdf,417,False,False,,1,,,,5,https://openalex.org/W1527758775|https://openalex.org/W2137539029|https://openalex.org/W2166706824|https://openalex.org/W2951278869|https://openalex.org/W78136081,https://openalex.org/W83146503|https://openalex.org/W4382934300|https://openalex.org/W4286910063|https://openalex.org/W3203938600|https://openalex.org/W2981877337|https://openalex.org/W2188612292|https://openalex.org/W2169074127|https://openalex.org/W2163707935|https://openalex.org/W2121061354|https://openalex.org/W202723009,https://api.openalex.org/works?filter=cites:W80056832,2024-09-11T00:40:02.480633,2016-06-24,https://openalex.org/W80056832,https://doi.org/10.1609/aaai.v27i1.8539,80056832,True,https://doi.org/10.1609/aaai.v27i1.8539,https://ojs.aaai.org/index.php/AAAI/article/download/8539/8398,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,2159-5399,2159-5399|2374-3468,True,False,False,https://openalex.org/P4310320058,Association for the Advancement of Artificial Intelligence,https://openalex.org/P4310320058,Association for the Advancement of Artificial Intelligence,conference,,,publishedVersion,True,True,True,bronze,https://ojs.aaai.org/index.php/AAAI/article/download/8539/8398,False,0.966253,False,True,99,100,27,1,1621,1622,https://openalex.org/T12262,Automated Detection of Hate Speech and Offensive Language,0.9997,https://openalex.org/subfields/1702,Artificial Intelligence,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences,True,https://doi.org/10.1609/aaai.v27i1.8539,https://ojs.aaai.org/index.php/AAAI/article/download/8539/8398,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,2159-5399,2159-5399|2374-3468,True,False,False,https://openalex.org/P4310320058,Association for the Advancement of Artificial Intelligence,https://openalex.org/P4310320058,Association for the Advancement of Artificial Intelligence,conference,,,publishedVersion,True,True,,,"Although the social medium Twitter grants users freedom of speech, its instantaneous nature and retweeting features also amplify hate speech. Because Twitter has a sizeable black constituency, racist tweets against blacks are especially detrimental in the Twitter community, though this effect may not be obvious against a backdrop of half a billion tweets a day.1 We apply a supervised machine learning approach, employing inexpensively acquired labeled data from diverse Twitter accounts to learn a binary classifier for the labels “racist” and “nonracist.” The classifier has a 76% average accuracy on individual tweets, suggesting that with further improvements, our work can contribute data on the sources of anti-black hate speech.",,,first|last,"{'id': 'https://openalex.org/I189731429', 'display_name': 'Wellesley College', 'ror': 'https://ror.org/01srpnj69', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I189731429']}|{'id': 'https://openalex.org/I189731429', 'display_name': 'Wellesley College', 'ror': 'https://ror.org/01srpnj69', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I189731429']}",US|US,False|False,Irene Kwok|Yuzhou Wang,Wellesley College|Wellesley College,"{'raw_affiliation_string': 'Wellesley College', 'institution_ids': ['https://openalex.org/I189731429']}|{'raw_affiliation_string': 'Wellesley College', 'institution_ids': ['https://openalex.org/I189731429']}",https://openalex.org/A5088958424|https://openalex.org/A5066366719,Irene Kwok|Yuzhou Wang,None|None,https://openalex.org/T12262|https://openalex.org/T10664|https://openalex.org/T11644,Automated Detection of Hate Speech and Offensive Language|Sentiment Analysis and Opinion Mining|Detection and Prevention of Phishing Attacks,0.9997|0.9979|0.9865,https://openalex.org/subfields/1702|https://openalex.org/subfields/1702|https://openalex.org/subfields/1710,Artificial Intelligence|Artificial Intelligence|Information Systems,https://openalex.org/fields/17|https://openalex.org/fields/17|https://openalex.org/fields/17,Computer Science|Computer Science|Computer Science,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3,Physical Sciences|Physical Sciences|Physical Sciences,https://openalex.org/keywords/binary-classification|https://openalex.org/keywords/hate-speech|https://openalex.org/keywords/twitter|https://openalex.org/keywords/twitter-sentiment|https://openalex.org/keywords/training-set,Binary classification|Hate Speech|Twitter|Twitter Sentiment|Training set,0.5959698|0.529664|0.520146|0.511756|0.43584642,https://openalex.org/C95623464|https://openalex.org/C66905080|https://openalex.org/C518677369|https://openalex.org/C41008148|https://openalex.org/C154945302|https://openalex.org/C51632099|https://openalex.org/C2522767166|https://openalex.org/C204321447|https://openalex.org/C12267149|https://openalex.org/C136764020,https://www.wikidata.org/wiki/Q1096149|https://www.wikidata.org/wiki/Q17005494|https://www.wikidata.org/wiki/Q202833|https://www.wikidata.org/wiki/Q21198|https://www.wikidata.org/wiki/Q11660|https://www.wikidata.org/wiki/Q3985153|https://www.wikidata.org/wiki/Q2374463|https://www.wikidata.org/wiki/Q30642|https://www.wikidata.org/wiki/Q282453|https://www.wikidata.org/wiki/Q466,Classifier (UML)|Binary classification|Social media|Computer science|Artificial intelligence|Training set|Data science|Natural language processing|Support vector machine|World Wide Web,2|3|2|0|1|2|1|1|2|1,0.7246591|0.5959698|0.5956531|0.5686825|0.44112512|0.43584642|0.32482868|0.3207193|0.27331334|0.26505184,True,https://doi.org/10.1609/aaai.v27i1.8539,https://ojs.aaai.org/index.php/AAAI/article/download/8539/8398,None,None,publishedVersion,True,True,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,2159-5399,2159-5399|2374-3468,True,False,False,https://openalex.org/P4310320058,Association for the Advancement of Artificial Intelligence,https://openalex.org/P4310320058,Association for the Advancement of Artificial Intelligence,conference,nan,https://metadata.un.org/sdg/16|https://metadata.un.org/sdg/10,"Peace, justice, and strong institutions|Reduced inequalities",0.5|0.45,2024|2023|2022|2021|2020|2019|2018|2017|2016|2015|2014,17|46|47|67|76|63|58|29|4|6|1
https://openalex.org/W2191404279,https://doi.org/10.1609/aaai.v27i1.8541,Structure and Intractability of Optimal Multi-Robot Path Planning on Graphs,Structure and Intractability of Optimal Multi-Robot Path Planning on Graphs,2013,2013-06-29,en,article,journal-article,crossref,1,1,,,,,3.318,False,,304,False,False,,1,,,,12,https://openalex.org/W1588299616|https://openalex.org/W196900508|https://openalex.org/W1986164452|https://openalex.org/W2011039300|https://openalex.org/W2016374168|https://openalex.org/W2034604437|https://openalex.org/W2135939055|https://openalex.org/W21814889|https://openalex.org/W2399153727|https://openalex.org/W2963309123|https://openalex.org/W2964211993|https://openalex.org/W599055196,https://openalex.org/W616034966|https://openalex.org/W4387185483|https://openalex.org/W4385965963|https://openalex.org/W4382866750|https://openalex.org/W4293167680|https://openalex.org/W3184816460|https://openalex.org/W2776102956|https://openalex.org/W2388410942|https://openalex.org/W2040572217|https://openalex.org/W2022506245,https://api.openalex.org/works?filter=cites:W2191404279,2024-09-18T18:51:24.265256,2016-06-24,https://openalex.org/W2191404279,https://doi.org/10.1609/aaai.v27i1.8541,2191404279,True,https://doi.org/10.1609/aaai.v27i1.8541,https://ojs.aaai.org/index.php/AAAI/article/download/8541/8400,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,2159-5399,2159-5399|2374-3468,True,False,False,https://openalex.org/P4310320058,Association for the Advancement of Artificial Intelligence,https://openalex.org/P4310320058,Association for the Advancement of Artificial Intelligence,conference,,,publishedVersion,True,True,True,bronze,https://ojs.aaai.org/index.php/AAAI/article/download/8541/8400,False,0.99985,True,True,99,100,27,1,1443,1449,https://openalex.org/T10586,Sampling-Based Motion Planning Algorithms,0.9995,https://openalex.org/subfields/1707,Computer Vision and Pattern Recognition,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences,True,https://doi.org/10.1609/aaai.v27i1.8541,https://ojs.aaai.org/index.php/AAAI/article/download/8541/8400,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,2159-5399,2159-5399|2374-3468,True,False,False,https://openalex.org/P4310320058,Association for the Advancement of Artificial Intelligence,https://openalex.org/P4310320058,Association for the Advancement of Artificial Intelligence,conference,,,publishedVersion,True,True,,,"In this paper, we study the structure and computational complexity of optimal multi-robot path planning problems on graphs. Our results encompass three formulations of the discrete multi-robot path planning problem, including a variant that allows synchronous rotations of robots along fully occupied, disjoint cycles on the graph. Allowing rotation of robots provides a more natural model for multi-robot path planning because robots can communicate.Our optimality objectives are to minimize the total arrival time, the makespan (last arrival time), and the total distance. On the structure side, we show that, in general, these objectives demonstrate a pairwise Pareto optimal structure and cannot be simultaneously optimized. On the computational complexity side, we extend previous work and show that, regardless of the underlying multi-robot path planning problem, these objectives are all intractable to compute. In particular, our NP-hardness proof for the time optimal versions, based on a minimal and direct reduction from the 3-satisfiability problem, shows that these problems remain NP-hard even when there are only two groups of robots (i.e. robots within each group are interchangeable).",,,first|last,"{'id': 'https://openalex.org/I2801919071', 'display_name': 'University of Illinois System', 'ror': 'https://ror.org/05e94g991', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I2801919071']}|{'id': 'https://openalex.org/I2801919071', 'display_name': 'University of Illinois System', 'ror': 'https://ror.org/05e94g991', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I2801919071']}",US|US,False|False,Jingjin Yu|Steven LaValle,University of Illinois|University of Illinois,"{'raw_affiliation_string': 'University of Illinois', 'institution_ids': ['https://openalex.org/I2801919071']}|{'raw_affiliation_string': 'University of Illinois', 'institution_ids': ['https://openalex.org/I2801919071']}",https://openalex.org/A5076210154|https://openalex.org/A5065104734,Jingjin Yu|Steven M. LaValle,https://orcid.org/0000-0003-4112-2250|https://orcid.org/0000-0003-4841-2584,https://openalex.org/T10586|https://openalex.org/T12288|https://openalex.org/T10567,Sampling-Based Motion Planning Algorithms|Distributed Coordination in Online Robotics Research|Vehicle Routing Problem and Variants,0.9995|0.9992|0.99,https://openalex.org/subfields/1707|https://openalex.org/subfields/1705|https://openalex.org/subfields/2209,Computer Vision and Pattern Recognition|Computer Networks and Communications|Industrial and Manufacturing Engineering,https://openalex.org/fields/17|https://openalex.org/fields/17|https://openalex.org/fields/22,Computer Science|Computer Science|Engineering,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3,Physical Sciences|Physical Sciences|Physical Sciences,https://openalex.org/keywords/optimal-motion-planning|https://openalex.org/keywords/path-planning|https://openalex.org/keywords/real-time-planning|https://openalex.org/keywords/vehicle-routing-problem|https://openalex.org/keywords/robot-navigation|https://openalex.org/keywords/any-angle-path-planning|https://openalex.org/keywords/disjoint-sets,Optimal Motion Planning|Path Planning|Real-Time Planning|Vehicle Routing Problem|Robot Navigation|Any-angle path planning|Disjoint sets,0.599352|0.584368|0.572064|0.542762|0.529598|0.45849076|0.41485626,https://openalex.org/C90509273|https://openalex.org/C184898388|https://openalex.org/C126255220|https://openalex.org/C81074085|https://openalex.org/C41008148|https://openalex.org/C2777735758|https://openalex.org/C179799912|https://openalex.org/C311688|https://openalex.org/C158485040|https://openalex.org/C1465435|https://openalex.org/C132525143|https://openalex.org/C45340560|https://openalex.org/C22590252|https://openalex.org/C80444323|https://openalex.org/C11413529|https://openalex.org/C33923547|https://openalex.org/C154945302|https://openalex.org/C118615104|https://openalex.org/C199360897,https://www.wikidata.org/wiki/Q11012|https://www.wikidata.org/wiki/Q1435712|https://www.wikidata.org/wiki/Q141495|https://www.wikidata.org/wiki/Q366872|https://www.wikidata.org/wiki/Q21198|https://www.wikidata.org/wiki/Q817765|https://www.wikidata.org/wiki/Q205084|https://www.wikidata.org/wiki/Q2393193|https://www.wikidata.org/wiki/Q4778119|https://www.wikidata.org/wiki/Q2916352|https://www.wikidata.org/wiki/Q141488|https://www.wikidata.org/wiki/Q215382|https://www.wikidata.org/wiki/Q1058754|https://www.wikidata.org/wiki/Q2878974|https://www.wikidata.org/wiki/Q8366|https://www.wikidata.org/wiki/Q395|https://www.wikidata.org/wiki/Q11660|https://www.wikidata.org/wiki/Q121416|https://www.wikidata.org/wiki/Q9143,Robot|Pairwise comparison|Mathematical optimization|Motion planning|Computer science|Path (computing)|Computational complexity theory|Time complexity|Any-angle path planning|Longest path problem|Graph|Disjoint sets|Shortest path problem|Theoretical computer science|Algorithm|Mathematics|Artificial intelligence|Discrete mathematics|Programming language,2|2|1|3|0|2|2|2|4|4|2|2|3|1|1|0|1|1|1,0.7203204|0.60787845|0.5942797|0.5766891|0.5392811|0.5334896|0.5269963|0.48266628|0.45849076|0.44812837|0.41596884|0.41485626|0.39425495|0.34375513|0.3350047|0.28697217|0.23921168|0.12365997|0.0,True,https://doi.org/10.1609/aaai.v27i1.8541,https://ojs.aaai.org/index.php/AAAI/article/download/8541/8400,None,None,publishedVersion,True,True,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,2159-5399,2159-5399|2374-3468,True,False,False,https://openalex.org/P4310320058,Association for the Advancement of Artificial Intelligence,https://openalex.org/P4310320058,Association for the Advancement of Artificial Intelligence,conference,nan,https://metadata.un.org/sdg/11,Sustainable cities and communities,0.61,2024|2023|2022|2021|2020|2019|2018|2017|2016|2015|2014|2013|2012,32|52|39|60|29|30|22|15|10|6|2|1|1
https://openalex.org/W2152984213,https://doi.org/10.1609/aaai.v27i1.8679,Generating Natural-Language Video Descriptions Using Text-Mined Knowledge,Generating Natural-Language Video Descriptions Using Text-Mined Knowledge,2013,2013-06-30,en,article,journal-article,crossref,1,3,,,,,14.054,True,pdf,231,False,False,,1,,,,37,https://openalex.org/W146597194|https://openalex.org/W1508977358|https://openalex.org/W1601567445|https://openalex.org/W1687846465|https://openalex.org/W1858383477|https://openalex.org/W1897761818|https://openalex.org/W1981781955|https://openalex.org/W1987835821|https://openalex.org/W1988419820|https://openalex.org/W1992681465|https://openalex.org/W2034328688|https://openalex.org/W2046589395|https://openalex.org/W2060956631|https://openalex.org/W2066134726|https://openalex.org/W2101039060|https://openalex.org/W2106279089|https://openalex.org/W2108239140|https://openalex.org/W2109586012|https://openalex.org/W2112020727|https://openalex.org/W2120419212|https://openalex.org/W2126574503|https://openalex.org/W2128808215|https://openalex.org/W2129666410|https://openalex.org/W2141130481|https://openalex.org/W2142120379|https://openalex.org/W2142194269|https://openalex.org/W2149172860|https://openalex.org/W2153635508|https://openalex.org/W2158195707|https://openalex.org/W2164290393|https://openalex.org/W2169177311|https://openalex.org/W2613678836|https://openalex.org/W2963811219|https://openalex.org/W2986994086|https://openalex.org/W3120421331|https://openalex.org/W4249279051|https://openalex.org/W628858056,https://openalex.org/W578800075|https://openalex.org/W3192242131|https://openalex.org/W2392921965|https://openalex.org/W2383111961|https://openalex.org/W2377979023|https://openalex.org/W2365952365|https://openalex.org/W2361861616|https://openalex.org/W2358755282|https://openalex.org/W2263699433|https://openalex.org/W2218034408,https://api.openalex.org/works?filter=cites:W2152984213,2024-09-18T12:07:25.694083,2016-06-24,https://openalex.org/W2152984213,https://doi.org/10.1609/aaai.v27i1.8679,2152984213,True,https://doi.org/10.1609/aaai.v27i1.8679,https://ojs.aaai.org/index.php/AAAI/article/download/8679/8538,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,2159-5399,2159-5399|2374-3468,True,False,False,https://openalex.org/P4310320058,Association for the Advancement of Artificial Intelligence,https://openalex.org/P4310320058,Association for the Advancement of Artificial Intelligence,conference,,,publishedVersion,True,True,True,bronze,https://ojs.aaai.org/index.php/AAAI/article/download/8679/8538,False,0.99985,True,True,99,100,27,1,541,547,https://openalex.org/T11714,Visual Question Answering in Images and Videos,0.9999,https://openalex.org/subfields/1707,Computer Vision and Pattern Recognition,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences,True,https://doi.org/10.1609/aaai.v27i1.8679,https://ojs.aaai.org/index.php/AAAI/article/download/8679/8538,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,2159-5399,2159-5399|2374-3468,True,False,False,https://openalex.org/P4310320058,Association for the Advancement of Artificial Intelligence,https://openalex.org/P4310320058,Association for the Advancement of Artificial Intelligence,conference,,,publishedVersion,True,True,,,"We present a holistic data-driven technique that generates natural-language descriptions for videos. We combine the output of state-of-the-art object and activity detectors with ""real-world' knowledge to select the most probable subject-verb-object triplet for describing a video. We show that this knowledge, automatically mined from web-scale text corpora, enhances the triplet selection algorithm by providing it contextual information and leads to a four-fold increase in activity identification. Unlike previous methods, our approach can annotate arbitrary videos without requiring the expensive collection and annotation of a similar training video corpus. We evaluate our technique against a baseline that does not use text-mined knowledge and show that humans prefer our descriptions 61% of the time.",,,first|middle|middle|middle|last,"{'id': 'https://openalex.org/I86519309', 'display_name': 'The University of Texas at Austin', 'ror': 'https://ror.org/00hj54h04', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I86519309']}|{'id': 'https://openalex.org/I86519309', 'display_name': 'The University of Texas at Austin', 'ror': 'https://ror.org/00hj54h04', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I86519309']}|{'id': 'https://openalex.org/I86519309', 'display_name': 'The University of Texas at Austin', 'ror': 'https://ror.org/00hj54h04', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I86519309']}|{'id': 'https://openalex.org/I133738476', 'display_name': 'University of Massachusetts Lowell', 'ror': 'https://ror.org/03hamhx47', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I133738476']}|{'id': 'https://openalex.org/I95457486', 'display_name': 'University of California, Berkeley', 'ror': 'https://ror.org/01an7q238', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I95457486']}",US|US|US|US|US,False|False|False|False|False,Niveda Krishnamoorthy|Girish Malkarnenkar|Raymond Mooney|Kate Saenko|Sergio Guadarrama,"University of Texas at Austin|University of Texas at Austin|University of Texas at Austin|University of Massachussets Lowell|University of California, Berkeley","{'raw_affiliation_string': 'University of Texas at Austin', 'institution_ids': ['https://openalex.org/I86519309']}|{'raw_affiliation_string': 'University of Texas at Austin', 'institution_ids': ['https://openalex.org/I86519309']}|{'raw_affiliation_string': 'University of Texas at Austin', 'institution_ids': ['https://openalex.org/I86519309']}|{'raw_affiliation_string': 'University of Massachussets Lowell', 'institution_ids': ['https://openalex.org/I133738476']}|{'raw_affiliation_string': 'University of California, Berkeley', 'institution_ids': ['https://openalex.org/I95457486']}",https://openalex.org/A5023430434|https://openalex.org/A5049356695|https://openalex.org/A5008715111|https://openalex.org/A5075906727|https://openalex.org/A5004083108,Niveda Krishnamoorthy|Girish Malkarnenkar|Raymond J. Mooney|Kate Saenko|Sergio Guadarrama,None|None|https://orcid.org/0000-0002-4504-0490|https://orcid.org/0000-0002-7564-7218|None,https://openalex.org/T11714|https://openalex.org/T10812|https://openalex.org/T11439,Visual Question Answering in Images and Videos|Human Action Recognition and Pose Estimation|Automatic Video Summarization and Analysis,0.9999|0.9996|0.9977,https://openalex.org/subfields/1707|https://openalex.org/subfields/1707|https://openalex.org/subfields/1707,Computer Vision and Pattern Recognition|Computer Vision and Pattern Recognition|Computer Vision and Pattern Recognition,https://openalex.org/fields/17|https://openalex.org/fields/17|https://openalex.org/fields/17,Computer Science|Computer Science|Computer Science,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3,Physical Sciences|Physical Sciences|Physical Sciences,https://openalex.org/keywords/video-summarization|https://openalex.org/keywords/identification|https://openalex.org/keywords/language-understanding|https://openalex.org/keywords/image-captioning|https://openalex.org/keywords/visual-question-answering|https://openalex.org/keywords/scene-graph-generation|https://openalex.org/keywords/baseline,Video Summarization|Identification (biology)|Language Understanding|Image Captioning|Visual Question Answering|Scene Graph Generation|Baseline (sea),0.607763|0.5982228|0.53179|0.529864|0.52632|0.517652|0.48404855,https://openalex.org/C41008148|https://openalex.org/C2781238097|https://openalex.org/C81917197|https://openalex.org/C2776321320|https://openalex.org/C116834253|https://openalex.org/C204321447|https://openalex.org/C195324797|https://openalex.org/C2776397901|https://openalex.org/C2777855551|https://openalex.org/C154945302|https://openalex.org/C23123220|https://openalex.org/C12725497|https://openalex.org/C136764020|https://openalex.org/C111368507|https://openalex.org/C59822182|https://openalex.org/C86803240|https://openalex.org/C127313418,https://www.wikidata.org/wiki/Q21198|https://www.wikidata.org/wiki/Q175026|https://www.wikidata.org/wiki/Q628760|https://www.wikidata.org/wiki/Q857525|https://www.wikidata.org/wiki/Q2039217|https://www.wikidata.org/wiki/Q30642|https://www.wikidata.org/wiki/Q33742|https://www.wikidata.org/wiki/Q24905|https://www.wikidata.org/wiki/Q12310021|https://www.wikidata.org/wiki/Q11660|https://www.wikidata.org/wiki/Q816826|https://www.wikidata.org/wiki/Q810247|https://www.wikidata.org/wiki/Q466|https://www.wikidata.org/wiki/Q43518|https://www.wikidata.org/wiki/Q441|https://www.wikidata.org/wiki/Q420|https://www.wikidata.org/wiki/Q1069,Computer science|Object (grammar)|Selection (genetic algorithm)|Annotation|Identification (biology)|Natural language processing|Natural language|Verb|Subject (documents)|Artificial intelligence|Information retrieval|Baseline (sea)|World Wide Web|Oceanography|Botany|Biology|Geology,0|2|2|2|2|1|2|2|2|1|1|2|1|1|1|0|0,0.8146327|0.67046416|0.6520006|0.6031603|0.5982228|0.5932057|0.5608592|0.5455633|0.5178895|0.50847375|0.501528|0.48404855|0.25923222|0.0|0.0|0.0|0.0,True,https://doi.org/10.1609/aaai.v27i1.8679,https://ojs.aaai.org/index.php/AAAI/article/download/8679/8538,None,None,publishedVersion,True,True,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,2159-5399,2159-5399|2374-3468,True,False,False,https://openalex.org/P4310320058,Association for the Advancement of Artificial Intelligence,https://openalex.org/P4310320058,Association for the Advancement of Artificial Intelligence,conference,nan,https://metadata.un.org/sdg/4,Quality education,0.55,2024|2023|2022|2021|2020|2019|2018|2017|2016|2015|2014|2013,10|14|23|23|21|23|17|20|30|28|15|5
